Store,Date,Weekly_Sales,Holiday_Flag,Temperature,CPI
26,2010-03-19,903366.55,0,35.34,131.8242903
26,2010-03-26,893613.0,0,35.26,131.863129
26,2010-04-02,1029849.2,0,36.53,131.9019677
26,2010-04-09,1022293.81,0,50.13,131.9408065
26,2010-04-16,905548.38,0,36.6,131.9809
26,2010-04-23,881930.87,0,39.68,132.0226667
26,2010-04-30,904503.85,0,40.56,132.0644333
26,2010-05-07,1074479.73,0,54.72,132.1062
26,2010-05-14,972663.59,0,39.08,132.152129
26,2010-05-21,986765.01,0,50.81,132.2230323
26,2010-05-28,1069851.59,0,61.65,132.2939355
26,2010-06-04,1003202.66,0,58.46,132.3648387
26,2010-06-11,1073862.59,0,51.62,132.4357419
26,2010-06-18,1001286.67,0,53.62,132.4733333
26,2010-06-25,976242.09,0,63.78,132.4976
26,2010-07-02,1078455.48,0,58.9,132.5218667
26,2010-07-09,1122356.53,0,71.08,132.5461333
26,2010-07-16,1028151.72,0,67.66,132.5667742
26,2010-07-23,971615.62,0,65.4,132.5825806
26,2010-07-30,1005324.28,0,63.79,132.5983871
26,2010-08-06,1125329.77,0,62.93,132.6141935
26,2010-08-13,1011938.29,0,61.58,132.63
26,2010-08-20,1007385.36,0,62.68,132.6616129
26,2010-08-27,977322.52,0,57.23,132.6932258
26,2010-09-03,1037549.71,0,66.93,132.7248387
26,2010-09-10,1042226.3,1,54.82,132.7564516
26,2010-09-17,923473.7,0,50.08,132.7670667
26,2010-09-24,868636.3,0,52.47,132.7619333
26,2010-10-01,923221.52,0,57.8,132.7568
26,2010-10-08,1001069.52,0,46.81,132.7516667
26,2010-10-15,937956.89,0,39.93,132.7633548
26,2010-10-22,916522.66,0,36.13,132.8170968
26,2010-10-29,895069.88,0,40.3,132.8708387
26,2010-11-05,970224.51,0,30.51,132.9245806
26,2010-11-12,971193.01,0,37.51,132.9783226
26,2010-11-19,901972.7,0,36.73,132.9172
26,2010-11-26,1286833.62,1,28.11,132.8369333
26,2010-12-03,1016143.64,0,27.73,132.7566667
26,2010-12-10,1149612.04,0,16.6,132.6764
26,2010-12-17,1196813.33,0,20.61,132.6804516
26,2010-12-24,1573982.47,0,21.81,132.7477419
26,2010-12-31,877268.29,1,18.73,132.8150323
26,2011-01-07,938149.21,0,21.13,132.8823226
26,2011-01-14,812323.29,0,16.7,132.9510645
26,2011-01-21,809833.21,0,12.98,133.0285161
26,2011-01-28,817485.14,0,5.54,133.1059677
26,2011-02-04,911807.02,0,11.17,133.1834194
26,2011-02-11,1010711.08,1,15.12,133.260871
26,2011-02-18,981978.02,0,19.63,133.3701429
26,2011-02-25,910298.44,0,16.3,133.4921429
26,2011-03-04,945643.17,0,14.31,133.6141429
26,2011-03-11,946614.55,0,28.13,133.7361429
26,2011-03-18,887426.12,0,31.76,133.8492258
26,2011-03-25,866566.54,0,22.99,133.9587419
26,2011-04-01,849231.61,0,22.99,134.0682581
26,2011-04-08,985229.81,0,29.09,134.1777742
26,2011-04-15,863266.12,0,39.46,134.2784667
26,2011-04-22,921700.61,0,33.81,134.3571
26,2011-04-29,873450.29,0,47.17,134.4357333
26,2011-05-06,1024778.23,0,45.0,134.5143667
26,2011-05-13,941008.85,0,48.2,134.593
26,2011-05-20,938334.62,0,48.86,134.6803871
26,2011-05-27,996723.58,0,56.74,134.7677742
26,2011-06-03,1054454.4,0,60.49,134.8551613
26,2011-06-10,1094058.68,0,59.85,134.9425484
26,2011-06-17,981646.46,0,54.5,135.0837333
26,2011-06-24,997474.93,0,56.94,135.2652667
26,2011-07-01,1070119.09,0,59.89,135.4468
26,2011-07-08,1133807.03,0,63.34,135.6283333
26,2011-07-15,1021534.7,0,64.43,135.7837419
26,2011-07-22,1017867.8,0,69.52,135.8738387
26,2011-07-29,1005360.5,0,63.32,135.9639355
26,2011-08-05,1107552.43,0,63.16,136.0540323
26,2011-08-12,1087644.5,0,62.99,136.144129
26,2011-08-19,1021766.75,0,60.58,136.183129
26,2011-08-26,1064617.62,0,61.1,136.2136129
26,2011-09-02,1040143.14,0,59.67,136.2440968
26,2011-09-09,1069710.97,1,60.98,136.2745806
26,2011-09-16,951569.84,0,55.19,136.3145
26,2011-09-23,923644.6,0,50.72,136.367
26,2011-09-30,959339.51,0,59.42,136.4195
26,2011-10-07,1130022.99,0,46.84,136.472
26,2011-10-14,987886.08,0,53.91,136.5150968
26,2011-10-21,974907.28,0,45.23,136.5017742
26,2011-10-28,972256.98,0,35.06,136.4884516
26,2011-11-04,988950.75,0,31.7,136.475129
26,2011-11-11,1077640.13,0,40.08,136.4618065
26,2011-11-18,946091.79,0,37.78,136.4666667
26,2011-11-25,1282320.05,1,31.07,136.4788
26,2011-12-02,1012498.49,0,36.74,136.4909333
26,2011-12-09,1148987.46,0,34.24,136.5030667
26,2011-12-16,1204807.83,0,28.24,136.5335161
26,2011-12-23,1515175.01,0,22.53,136.5883871
26,2011-12-30,972834.42,1,18.8,136.6432581
26,2012-01-06,971557.62,0,22.94,136.698129
26,2012-01-13,836305.65,0,25.55,136.753
26,2012-01-20,838751.5,0,15.22,136.8564194
26,2012-01-27,820059.89,0,24.16,136.9598387
26,2012-02-03,939158.25,0,25.24,137.0632581
26,2012-02-10,1081005.64,1,23.89,137.1666774
26,2012-02-17,965788.76,0,23.9,137.2583103
26,2012-02-24,917924.47,0,28.06,137.3411034
26,2012-03-02,955641.74,0,22.49,137.4238966
26,2012-03-09,1028569.01,0,29.03,137.5066897
26,2012-03-16,919503.4,0,35.06,137.5843871
26,2012-03-23,874790.68,0,49.97,137.6552903
26,2012-03-30,922018.43,0,33.33,137.7261935
26,2012-04-06,1116829.23,0,33.35,137.7970968
26,2012-04-13,889670.29,0,36.9,137.868
26,2012-04-20,923600.02,0,50.81,137.9230667
26,2012-04-27,911969.0,0,43.6,137.9781333
26,2012-05-04,946573.29,0,40.29,138.0332
26,2012-05-11,1062548.73,0,47.11,138.0882667
26,2012-05-18,978082.84,0,52.55,138.1065806
26,2012-05-25,1067310.74,0,58.2,138.1101935
26,2012-06-01,1015853.03,0,58.51,138.1138065
26,2012-06-08,1106176.83,0,49.43,138.1174194
26,2012-06-15,1029248.22,0,57.84,138.1295333
26,2012-06-22,1056282.91,0,63.04,138.1629
26,2012-06-29,1051190.44,0,60.71,138.1962667
26,2012-07-06,1180470.8,0,64.94,138.2296333
26,2012-07-13,1063149.78,0,64.47,138.263
26,2012-07-20,1049625.9,0,66.75,138.2331935
26,2012-07-27,1031745.14,0,64.12,138.2033871
26,2012-08-03,1090915.09,0,65.6,138.1735806
26,2012-08-10,1121476.51,0,67.01,138.1437742
26,2012-08-17,1068292.56,0,65.54,138.1857097
26,2012-08-24,1022704.2,0,62.08,138.2814516
26,2012-08-31,1053495.51,0,63.69,138.3771935
26,2012-09-07,1081874.03,1,61.58,138.4729355
26,2012-09-14,986131.94,0,57.69,138.5673
26,2012-09-21,961084.08,0,52.68,138.6534
26,2012-09-28,964726.37,0,50.66,138.7395
26,2012-10-05,1095504.26,0,54.07,138.8256
26,2012-10-12,1044639.69,0,45.19,138.9117
26,2012-10-19,975578.02,0,43.51,138.8336129
26,2012-10-26,958619.8,0,46.95,138.7281613
27,2010-02-05,1874289.79,0,27.19,135.3524608
27,2010-02-12,1745362.72,1,29.81,135.4113076
27,2010-02-19,1945070.33,0,32.44,135.4657781
27,2010-02-26,1390934.27,0,36.0,135.5195191
27,2010-03-05,1313729.72,0,38.07,135.5732602
27,2010-03-12,1925113.12,0,45.98,135.6270013
27,2010-03-19,1700627.97,0,49.04,135.6682247
27,2010-03-26,1836714.84,0,52.34,135.7073618
27,2010-04-02,2053952.97,0,46.9,135.7464988
27,2010-04-09,1955814.13,0,62.62,135.7856359
27,2010-04-16,1857500.96,0,54.95,135.82725
27,2010-04-23,1850205.47,0,53.91,135.8721667
27,2010-04-30,1805885.04,0,53.55,135.9170833
27,2010-05-07,1939458.84,0,69.02,135.962
27,2010-05-14,1842465.78,0,53.82,136.010394
27,2010-05-21,1836595.58,0,63.31,136.0796521
27,2010-05-28,1962468.67,0,67.88,136.1489101
27,2010-06-04,2073102.59,0,74.29,136.2181682
27,2010-06-11,1873812.93,0,68.9,136.2874263
27,2010-06-18,1887182.27,0,70.0,136.3243393
27,2010-06-25,1962625.01,0,78.02,136.3483143
27,2010-07-02,2024554.1,0,76.25,136.3722893
27,2010-07-09,2119163.01,0,82.69,136.3962643
27,2010-07-16,1880691.64,0,78.26,136.4179827
27,2010-07-23,1808250.71,0,81.56,136.4366924
27,2010-07-30,1816489.53,0,79.78,136.4554021
27,2010-08-06,1908036.68,0,77.45,136.4741118
27,2010-08-13,1864436.12,0,77.36,136.4928214
27,2010-08-20,1936878.46,0,75.16,136.5249182
27,2010-08-27,1870684.21,0,70.31,136.557015
27,2010-09-03,1908110.9,0,78.52,136.5891118
27,2010-09-10,1913494.81,1,70.38,136.6212085
27,2010-09-17,1629978.46,0,64.5,136.6338071
27,2010-09-24,1597002.71,0,67.08,136.6317821
27,2010-10-01,1543532.83,0,70.19,136.6297571
27,2010-10-08,1707662.87,0,57.78,136.6277321
27,2010-10-15,1728388.2,0,58.38,136.6401935
27,2010-10-22,1693935.29,0,52.82,136.688871
27,2010-10-29,1688955.49,0,61.02,136.7375484
27,2010-11-05,1686010.02,0,45.91,136.7862258
27,2010-11-12,1828010.25,0,45.9,136.8349032
27,2010-11-19,1704785.74,0,50.81,136.7715714
27,2010-11-26,2627910.75,1,46.67,136.6895714
27,2010-12-03,1884343.67,0,41.81,136.6075714
27,2010-12-10,2139733.68,0,30.83,136.5255714
27,2010-12-17,2350098.36,0,31.62,136.5292811
27,2010-12-24,3078162.08,0,31.34,136.597273
27,2010-12-31,1440963.0,1,29.59,136.665265
27,2011-01-07,1568159.48,0,34.42,136.7332569
27,2011-01-14,1532308.62,0,25.7,136.803477
27,2011-01-21,1517029.9,0,30.13,136.8870657
27,2011-01-28,1421111.55,0,23.64,136.9706544
27,2011-02-04,1628100.79,0,28.7,137.0542431
27,2011-02-11,1636224.77,1,30.45,137.1378318
27,2011-02-18,1709365.19,0,39.32,137.2511849
27,2011-02-25,1688935.71,0,33.05,137.3764439
27,2011-03-04,1656130.67,0,36.99,137.5017028
27,2011-03-11,1613259.77,0,43.64,137.6269617
27,2011-03-18,1624539.21,0,46.65,137.7398929
27,2011-03-25,1554651.08,0,40.11,137.8478929
27,2011-04-01,1628868.28,0,37.27,137.9558929
27,2011-04-08,1689844.18,0,46.87,138.0638929
27,2011-04-15,1727175.61,0,52.24,138.1646952
27,2011-04-22,1921655.48,0,50.02,138.2475036
27,2011-04-29,1642074.64,0,61.71,138.3303119
27,2011-05-06,1757041.96,0,56.48,138.4131202
27,2011-05-13,1763545.32,0,60.07,138.4959286
27,2011-05-20,1725268.56,0,60.22,138.587106
27,2011-05-27,1820723.17,0,66.43,138.6782834
27,2011-06-03,2053708.01,0,74.17,138.7694608
27,2011-06-10,1817914.71,0,73.26,138.8606382
27,2011-06-17,1814740.09,0,67.03,139.0028333
27,2011-06-24,1811455.15,0,72.02,139.1832917
27,2011-07-01,1949983.93,0,73.76,139.36375
27,2011-07-08,2000055.27,0,76.87,139.5442083
27,2011-07-15,1762155.79,0,77.83,139.7006325
27,2011-07-22,1754879.45,0,82.28,139.7969712
27,2011-07-29,1744879.06,0,79.41,139.8933099
27,2011-08-05,1747289.53,0,78.14,139.9896486
27,2011-08-12,1758437.96,0,76.67,140.0859873
27,2011-08-19,1781905.24,0,72.97,140.1289205
27,2011-08-26,2034400.78,0,72.88,140.1629528
27,2011-09-02,1511717.53,0,71.44,140.196985
27,2011-09-09,1911470.84,1,70.93,140.2310173
27,2011-09-16,1613773.9,0,69.65,140.2735
27,2011-09-23,1606208.68,0,63.61,140.32725
27,2011-09-30,1599626.26,0,70.92,140.381
27,2011-10-07,1672339.27,0,56.91,140.43475
27,2011-10-14,1682652.51,0,64.78,140.4784194
27,2011-10-21,1689591.44,0,59.62,140.4616048
27,2011-10-28,1710372.4,0,51.81,140.4447903
27,2011-11-04,1621109.3,0,44.46,140.4279758
27,2011-11-11,1800728.07,0,49.69,140.4111613
27,2011-11-18,1723739.44,0,51.42,140.4127857
27,2011-11-25,2504400.71,1,47.88,140.4217857
27,2011-12-02,1806924.74,0,50.55,140.4307857
27,2011-12-09,2014665.98,0,46.28,140.4397857
27,2011-12-16,2205919.86,0,40.68,140.4700795
27,2011-12-23,2739019.75,0,41.59,140.528765
27,2011-12-30,1650604.6,1,37.85,140.5874505
27,2012-01-06,1535287.4,0,35.8,140.6461359
27,2012-01-13,1492399.13,0,41.3,140.7048214
27,2012-01-20,1542131.05,0,30.35,140.8086118
27,2012-01-27,1263534.86,0,36.96,140.9124021
27,2012-02-03,1564246.02,0,42.52,141.0161924
27,2012-02-10,1651605.35,1,37.86,141.1199827
27,2012-02-17,1606221.56,0,37.24,141.2140357
27,2012-02-24,1648602.39,0,41.74,141.3007857
27,2012-03-02,1509323.09,0,40.07,141.3875357
27,2012-03-09,1607343.41,0,44.32,141.4742857
27,2012-03-16,1635984.07,0,49.6,141.55478
27,2012-03-23,1620839.34,0,57.3,141.6269332
27,2012-03-30,1615494.14,0,49.4,141.6990864
27,2012-04-06,1899013.34,0,48.73,141.7712396
27,2012-04-13,1650405.21,0,52.22,141.8433929
27,2012-04-20,1639999.47,0,62.62,141.9015262
27,2012-04-27,1565498.84,0,52.33,141.9596595
27,2012-05-04,1669388.45,0,53.68,142.0177929
27,2012-05-11,1674306.31,0,58.97,142.0759262
27,2012-05-18,1707158.82,0,65.15,142.0970115
27,2012-05-25,1818906.73,0,64.77,142.1032776
27,2012-06-01,1900638.6,0,73.4,142.1095438
27,2012-06-08,1764756.31,0,64.05,142.1158099
27,2012-06-15,1773500.56,0,69.52,142.1292548
27,2012-06-22,1837884.79,0,73.23,142.1606464
27,2012-06-29,1842555.32,0,73.94,142.1920381
27,2012-07-06,2062224.92,0,82.08,142.2234298
27,2012-07-13,1755889.53,0,78.95,142.2548214
27,2012-07-20,1730913.66,0,78.64,142.2337569
27,2012-07-27,1625883.71,0,76.01,142.2126924
27,2012-08-03,1705810.84,0,75.22,142.1916279
27,2012-08-10,1720537.26,0,78.44,142.1705634
27,2012-08-17,1735339.59,0,76.51,142.2157385
27,2012-08-24,1780443.36,0,72.93,142.3105933
27,2012-08-31,1731935.43,0,75.0,142.4054482
27,2012-09-07,1840955.23,1,76.0,142.500303
27,2012-09-14,1519604.5,0,68.72,142.5938833
27,2012-09-21,1557485.75,0,66.1,142.6798167
27,2012-09-28,1540687.63,0,64.92,142.76575
27,2012-10-05,1591816.88,0,64.5,142.8516833
27,2012-10-12,1660081.29,0,55.4,142.9376167
27,2012-10-19,1620374.24,0,56.53,142.8633629
27,2012-10-26,1703047.74,0,58.99,142.7624113
28,2010-02-05,1672352.29,0,49.47,126.4420645
28,2010-02-12,1558968.49,1,47.87,126.4962581
28,2010-02-19,1491300.42,0,54.83,126.5262857
28,2010-02-26,1542173.33,0,50.23,126.5522857
28,2010-03-05,1608435.45,0,53.77,126.5782857
28,2010-03-12,1326877.11,0,50.11,126.6042857
28,2010-03-19,1279819.43,0,59.57,126.6066452
28,2010-03-26,1245268.77,0,60.06,126.6050645
28,2010-04-02,1441559.4,0,59.84,126.6034839
28,2010-04-09,1382359.21,0,59.25,126.6019032
28,2010-04-16,1268240.66,0,64.95,126.5621
28,2010-04-23,1244177.21,0,64.55,126.4713333
28,2010-04-30,1186971.02,0,67.38,126.3805667
28,2010-05-07,1532893.22,0,70.15,126.2898
28,2010-05-14,1245898.73,0,68.44,126.2085484
28,2010-05-21,1217923.71,0,76.2,126.1843871
28,2010-05-28,1176588.25,0,67.84,126.1602258
28,2010-06-04,1543678.02,0,81.39,126.1360645
28,2010-06-11,1348995.17,0,90.84,126.1119032
28,2010-06-18,1267619.06,0,81.06,126.114
28,2010-06-25,1231025.07,0,87.27,126.1266
28,2010-07-02,1399960.15,0,91.98,126.1392
28,2010-07-09,1340293.87,0,90.37,126.1518
28,2010-07-16,1225336.41,0,97.18,126.1498065
28,2010-07-23,1205884.98,0,99.22,126.1283548
28,2010-07-30,1150204.71,0,96.31,126.1069032
28,2010-08-06,1523101.38,0,92.95,126.0854516
28,2010-08-13,1218688.09,0,87.01,126.064
28,2010-08-20,1195897.6,0,92.81,126.0766452
28,2010-08-27,1191585.92,0,93.19,126.0892903
28,2010-09-03,1523410.71,0,83.12,126.1019355
28,2010-09-10,1246062.17,1,83.63,126.1145806
28,2010-09-17,1159812.35,0,82.45,126.1454667
28,2010-09-24,1111797.21,0,81.77,126.1900333
28,2010-10-01,1203080.41,0,85.2,126.2346
28,2010-10-08,1334571.87,0,71.82,126.2791667
28,2010-10-15,1158062.99,0,75.0,126.3266774
28,2010-10-22,1120619.32,0,68.85,126.3815484
28,2010-10-29,1231688.48,0,61.09,126.4364194
28,2010-11-05,1501663.26,0,65.49,126.4912903
28,2010-11-12,1266460.45,0,57.79,126.5461613
28,2010-11-19,1179315.72,0,58.18,126.6072
28,2010-11-26,1937033.5,1,47.66,126.6692667
28,2010-12-03,1447916.29,0,43.33,126.7313333
28,2010-12-10,1466164.49,0,50.01,126.7934
28,2010-12-17,1510443.62,0,52.77,126.8794839
28,2010-12-24,2026026.39,0,52.02,126.9835806
28,2010-12-31,1090558.57,1,45.64,127.0876774
28,2011-01-07,1402902.47,0,37.64,127.1917742
28,2011-01-14,1098286.61,0,43.15,127.3009355
28,2011-01-21,1079669.11,0,53.53,127.4404839
28,2011-01-28,1127859.69,0,50.74,127.5800323
28,2011-02-04,1564897.32,0,45.14,127.7195806
28,2011-02-11,1397301.38,1,51.3,127.859129
28,2011-02-18,1514828.82,0,53.35,127.99525
28,2011-02-25,1311796.91,0,48.45,128.13
28,2011-03-04,1723736.91,0,51.72,128.26475
28,2011-03-11,1380836.35,0,57.75,128.3995
28,2011-03-18,1286413.71,0,64.21,128.5121935
28,2011-03-25,1201059.72,0,54.4,128.6160645
28,2011-04-01,1336838.41,0,63.63,128.7199355
28,2011-04-08,1414713.5,0,64.47,128.8238065
28,2011-04-15,1240126.07,0,57.63,128.9107333
28,2011-04-22,1297452.0,0,72.12,128.9553
28,2011-04-29,1222367.9,0,68.27,128.9998667
28,2011-05-06,1515890.38,0,68.4,129.0444333
28,2011-05-13,1253316.3,0,70.93,129.089
28,2011-05-20,1151282.31,0,66.59,129.0756774
28,2011-05-27,1160043.98,0,76.67,129.0623548
28,2011-06-03,1403779.25,0,71.81,129.0490323
28,2011-06-10,1339972.83,0,78.72,129.0357097
28,2011-06-17,1268503.49,0,86.84,129.0432
28,2011-06-24,1208809.34,0,88.95,129.0663
28,2011-07-01,1319054.57,0,89.85,129.0894
28,2011-07-08,1459655.85,0,89.9,129.1125
28,2011-07-15,1197373.13,0,88.1,129.1338387
28,2011-07-22,1165870.54,0,91.17,129.1507742
28,2011-07-29,1114530.29,0,93.29,129.1677097
28,2011-08-05,1523870.89,0,90.61,129.1846452
28,2011-08-12,1218764.94,0,91.04,129.2015806
28,2011-08-19,1200019.74,0,91.74,129.2405806
28,2011-08-26,1166479.51,0,94.61,129.2832581
28,2011-09-02,1468871.49,0,93.66,129.3259355
28,2011-09-09,1310087.0,1,88.0,129.3686129
28,2011-09-16,1159212.1,0,76.36,129.4306
28,2011-09-23,1109105.92,0,82.95,129.5183333
28,2011-09-30,1120731.76,0,83.26,129.6060667
28,2011-10-07,1557314.58,0,70.44,129.6938
28,2011-10-14,1220984.94,0,67.31,129.7706452
28,2011-10-21,1203172.05,0,73.05,129.7821613
28,2011-10-28,1242746.06,0,67.41,129.7936774
28,2011-11-04,1576654.67,0,59.77,129.8051935
28,2011-11-11,1402654.95,0,48.76,129.8167097
28,2011-11-18,1255081.22,0,54.2,129.8268333
28,2011-11-25,1929738.27,1,53.25,129.8364
28,2011-12-02,1368130.35,0,52.5,129.8459667
28,2011-12-09,1467024.3,0,42.17,129.8555333
28,2011-12-16,1429954.66,0,43.29,129.8980645
28,2011-12-23,1796203.51,0,45.4,129.9845484
28,2011-12-30,1270036.53,1,44.64,130.0710323
28,2012-01-06,1466046.07,0,50.43,130.1575161
28,2012-01-13,1161190.29,0,48.07,130.244
28,2012-01-20,1129540.48,0,46.2,130.2792258
28,2012-01-27,1132948.48,0,50.43,130.3144516
28,2012-02-03,1531599.44,0,50.58,130.3496774
28,2012-02-10,1572966.15,1,52.27,130.3849032
28,2012-02-17,1501503.68,0,51.8,130.4546207
28,2012-02-24,1323487.91,0,53.13,130.5502069
28,2012-03-02,1451740.57,0,52.27,130.6457931
28,2012-03-09,1680764.06,0,54.54,130.7413793
28,2012-03-16,1337875.49,0,64.44,130.8261935
28,2012-03-23,1216059.41,0,56.26,130.8966452
28,2012-03-30,1209524.11,0,64.36,130.9670968
28,2012-04-06,1559592.79,0,64.05,131.0375484
28,2012-04-13,1290684.95,0,64.28,131.108
28,2012-04-20,1180797.2,0,66.73,131.1173333
28,2012-04-27,1170456.16,0,77.99,131.1266667
28,2012-05-04,1450628.85,0,76.03,131.136
28,2012-05-11,1264575.18,0,77.27,131.1453333
28,2012-05-18,1213310.45,0,84.51,131.0983226
28,2012-05-25,1151214.41,0,83.84,131.0287742
28,2012-06-01,1245480.95,0,78.11,130.9592258
28,2012-06-08,1440687.69,0,84.83,130.8896774
28,2012-06-15,1229760.97,0,85.94,130.8295333
28,2012-06-22,1180671.55,0,91.61,130.7929
28,2012-06-29,1129031.98,0,90.47,130.7562667
28,2012-07-06,1500863.54,0,89.13,130.7196333
28,2012-07-13,1179915.04,0,95.61,130.683
28,2012-07-20,1149427.48,0,85.53,130.7012903
28,2012-07-27,1135035.09,0,93.47,130.7195806
28,2012-08-03,1376520.1,0,88.16,130.737871
28,2012-08-10,1269113.41,0,95.91,130.7561613
28,2012-08-17,1184198.41,0,94.87,130.7909677
28,2012-08-24,1199309.59,0,85.32,130.8381613
28,2012-08-31,1227118.75,0,89.78,130.8853548
28,2012-09-07,1469693.99,1,88.52,130.9325484
28,2012-09-14,1124660.77,0,83.64,130.9776667
28,2012-09-21,1135340.19,0,82.97,131.0103333
28,2012-09-28,1129508.61,0,81.22,131.043
28,2012-10-05,1462941.03,0,81.61,131.0756667
28,2012-10-12,1205536.71,0,71.74,131.1083333
28,2012-10-19,1143724.48,0,68.66,131.1499677
28,2012-10-26,1213860.61,0,65.95,131.1930968
29,2010-02-05,538634.46,0,24.36,131.5279032
29,2010-02-12,529672.95,1,28.14,131.5866129
29,2010-02-19,542399.07,0,31.96,131.637
29,2010-02-26,488417.61,0,35.98,131.686
29,2010-03-05,535087.91,0,36.82,131.735
29,2010-03-12,519042.49,0,43.43,131.784
29,2010-03-19,496851.6,0,46.03,131.8242903
29,2010-03-26,552985.34,0,48.56,131.863129
29,2010-04-02,599629.25,0,44.96,131.9019677
29,2010-04-09,569937.23,0,57.06,131.9408065
29,2010-04-16,509100.84,0,51.14,131.9809
29,2010-04-23,505329.66,0,51.04,132.0226667
29,2010-04-30,501013.47,0,50.96,132.0644333
29,2010-05-07,568497.35,0,63.81,132.1062
29,2010-05-14,518940.88,0,50.99,132.152129
29,2010-05-21,502021.82,0,59.99,132.2230323
29,2010-05-28,577627.66,0,65.64,132.2939355
29,2010-06-04,588017.66,0,69.49,132.3648387
29,2010-06-11,540716.58,0,65.01,132.4357419
29,2010-06-18,558731.74,0,67.13,132.4733333
29,2010-06-25,585548.79,0,74.37,132.4976
29,2010-07-02,581473.55,0,72.88,132.5218667
29,2010-07-09,563449.43,0,79.22,132.5461333
29,2010-07-16,512292.01,0,76.3,132.5667742
29,2010-07-23,506502.09,0,76.91,132.5825806
29,2010-07-30,509872.77,0,76.35,132.5983871
29,2010-08-06,519787.93,0,74.37,132.6141935
29,2010-08-13,495269.0,0,74.75,132.63
29,2010-08-20,531640.19,0,73.21,132.6616129
29,2010-08-27,545766.13,0,68.99,132.6932258
29,2010-09-03,579272.38,0,75.85,132.7248387
29,2010-09-10,491290.37,1,68.6,132.7564516
29,2010-09-17,463752.89,0,62.49,132.7670667
29,2010-09-24,465338.41,0,65.14,132.7619333
29,2010-10-01,474698.01,0,69.31,132.7568
29,2010-10-08,530059.06,0,56.32,132.7516667
29,2010-10-15,483011.69,0,55.23,132.7633548
29,2010-10-22,505221.17,0,50.24,132.8170968
29,2010-10-29,527058.59,0,57.73,132.8708387
29,2010-11-05,521002.97,0,44.34,132.9245806
29,2010-11-12,524450.7,0,44.42,132.9783226
29,2010-11-19,508174.55,0,48.62,132.9172
29,2010-11-26,975268.91,1,44.61,132.8369333
29,2010-12-03,642678.53,0,39.42,132.7566667
29,2010-12-10,713834.74,0,28.43,132.6764
29,2010-12-17,850538.25,0,30.46,132.6804516
29,2010-12-24,1130926.79,0,29.76,132.7477419
29,2010-12-31,465992.02,1,28.49,132.8150323
29,2011-01-07,455952.18,0,32.56,132.8823226
29,2011-01-14,426905.26,0,24.76,132.9510645
29,2011-01-21,445134.15,0,26.8,133.0285161
29,2011-01-28,410426.97,0,20.61,133.1059677
29,2011-02-04,504126.89,0,26.39,133.1834194
29,2011-02-11,550387.78,1,28.89,133.260871
29,2011-02-18,542529.21,0,35.34,133.3701429
29,2011-02-25,483660.15,0,30.23,133.4921429
29,2011-03-04,536031.67,0,33.52,133.6141429
29,2011-03-11,493430.45,0,41.42,133.7361429
29,2011-03-18,493653.43,0,43.38,133.8492258
29,2011-03-25,478773.05,0,38.77,133.9587419
29,2011-04-01,475615.26,0,36.04,134.0682581
29,2011-04-08,505304.33,0,44.42,134.1777742
29,2011-04-15,518245.97,0,48.88,134.2784667
29,2011-04-22,589252.69,0,47.76,134.3571
29,2011-04-29,493078.64,0,57.2,134.4357333
29,2011-05-06,534372.53,0,53.63,134.5143667
29,2011-05-13,549551.02,0,57.71,134.593
29,2011-05-20,492932.51,0,58.56,134.6803871
29,2011-05-27,550735.64,0,62.59,134.7677742
29,2011-06-03,598251.57,0,70.09,134.8551613
29,2011-06-10,558431.44,0,69.53,134.9425484
29,2011-06-17,536914.17,0,63.97,135.0837333
29,2011-06-24,545368.17,0,68.53,135.2652667
29,2011-07-01,567114.6,0,70.8,135.4468
29,2011-07-08,547586.07,0,74.22,135.6283333
29,2011-07-15,505246.15,0,75.2,135.7837419
29,2011-07-22,507335.75,0,77.79,135.8738387
29,2011-07-29,474653.06,0,75.32,135.9639355
29,2011-08-05,503486.37,0,75.33,136.0540323
29,2011-08-12,471311.5,0,74.69,136.144129
29,2011-08-19,498056.0,0,71.3,136.183129
29,2011-08-26,608294.98,0,72.22,136.2136129
29,2011-09-02,497085.91,0,69.16,136.2440968
29,2011-09-09,505406.72,1,69.14,136.2745806
29,2011-09-16,474129.35,0,68.08,136.3145
29,2011-09-23,475696.37,0,62.36,136.367
29,2011-09-30,446516.26,0,69.78,136.4195
29,2011-10-07,514993.0,0,56.44,136.472
29,2011-10-14,475776.45,0,62.63,136.5150968
29,2011-10-21,505068.22,0,59.3,136.5017742
29,2011-10-28,515119.64,0,49.31,136.4884516
29,2011-11-04,620735.72,0,42.81,136.475129
29,2011-11-11,531600.62,0,47.8,136.4618065
29,2011-11-18,504601.29,0,50.62,136.4666667
29,2011-11-25,913165.19,1,46.28,136.4788
29,2011-12-02,579874.22,0,49.11,136.4909333
29,2011-12-09,633240.53,0,45.35,136.5030667
29,2011-12-16,736805.66,0,39.11,136.5335161
29,2011-12-23,1016637.39,0,39.83,136.5883871
29,2011-12-30,551743.05,1,36.28,136.6432581
29,2012-01-06,469773.85,0,34.61,136.698129
29,2012-01-13,444756.37,0,39.0,136.753
29,2012-01-20,446863.31,0,29.16,136.8564194
29,2012-01-27,395987.24,0,35.68,136.9598387
29,2012-02-03,493159.35,0,40.58,137.0632581
